Solar,Wind
0.273774405,0.046644232
0.420120678,0.038577382
0.541893485,0.037656588
0.611800928,0.033499306
0.660704883,0.030345652
0.66404357,0.030128803
0.624993744,0.031870436
0.553977146,0.034234358
0.452031813,0.039184015
0.316343024,0.051038571
0.169348369,0.075209214
4.15E-02,0.124603672
0.001006532,0.184127599
0,0.229600973
0,0.253287627
0,0.268472929
0,0.281641543
0,0.285274908
0,0.283347927
0.00E+00,0.284328112
0,0.311847841
5.16102E-05,0.320500585
0.02046646,0.323206662
0.128716281,0.294767503
0.275655339,0.243369636
0.424593713,0.258535993
0.546134782,0.253316509
0.619443741,0.230501311
0.663449341,0.191786522
0.6673063,0.163053965
0.629514007,0.140601239
0.55229004,0.127654125
0.452255427,0.102575153
0.316374295,0.112884379
0.170571351,0.135301708
0.045506642,0.174294053
0.001311203,0.223846478
0,0.245821979
0,0.248229036
0,0.249379616
0,0.248225805
0,0.244131761
0,0.237957855
0.00E+00,0.232367941
0,0.215961456
7.58122E-05,0.209973265
0.022358243,0.208065059
0.135597198,0.191152795
0.291266369,0.130648505
0.44358542,0.117408957
0.566123382,0.124564477
0.642662732,0.124140159
0.691901581,0.117102529
0.693929508,0.11302748
0.656987074,0.11013288
0.589090737,0.112774679
0.484802591,0.117185237
0.347623105,0.128022264
0.190784553,0.140126368
0.052466312,0.155616057
0.001523003,0.189778825
0,0.226591794
0,0.251119437
0,0.263590659
0,0.265290975
0,0.260060724
0,0.248829645
0.00E+00,0.239967747
0,0.229309194
0.000101866,0.222860751
0.023994658,0.21845173
0.140324235,0.195501375
0.297423952,0.136305758
0.447347258,0.107775133
0.571095634,0.115403933
0.645828341,0.106510937
0.689889481,0.088145432
0.692932615,0.080640702
0.660506029,0.076206737
0.592024304,0.073556787
0.484466942,0.073100734
0.349790563,0.077205944
0.192843009,0.089290847
0.054193526,0.125750381
0.001672015,0.176064565
0,0.216880511
0,0.2345067
0,0.244807816
0,0.244420697
0,0.237615352
0,0.2269102
0.00E+00,0.214613669
0,0.221382496
0.000129521,0.197333123
0.025417244,0.178577077
0.14417853,0.152590228
0.301514235,0.10581764
0.451874708,0.085394044
0.577201358,0.11666179
0.651411632,0.124992652
0.699338831,0.121519344
0.704186903,0.118004987
0.666518609,0.111470457
0.596010513,0.10751735
0.492519752,0.100863699
0.353431612,0.106951883
0.198691254,0.123035208
0.057120128,0.155228763
0.001929591,0.180669409
0,0.18941891
0,0.18955197
0,0.191029609
0,0.192819592
0,0.190753688
0,0.183338469
0.00E+00,0.173203011
0,0.168588999
0.000162458,0.165685242
0.026084485,0.163180172
0.143776966,0.142419239
0.296732404,0.090266622
0.445061263,0.054424504
0.565857202,0.054227353
0.638343237,0.054314075
0.684141751,0.059928964
0.694490289,0.070320679
0.654225489,0.075244566
0.585819823,0.073820728
0.483121841,0.07077955
0.346994584,0.075916714
0.193044093,0.087090087
0.056429373,0.106056321
0.002181284,0.120442612
0,0.124417313
0,0.13379258
0,0.141387021
0,0.145567185
0,0.143422218
0,0.142581925
0.00E+00,0.140757843
0,0.155689387
0.000202757,0.158478343
0.026647061,0.158784505
0.144226765,0.149621196
0.29531136,0.104358478
0.442423895,0.073474265
0.563236383,0.088273291
0.634970563,0.098611276
0.680089793,0.108778394
0.688514675,0.114768447
0.650503026,0.121469532
0.584962283,0.122962331
0.484260573,0.122603034
0.34852748,0.117297796
0.195795203,0.110133517
0.058879986,0.108265766
0.00239171,0.123673626
0,0.140879327
0,0.152727999
0,0.152115498
0,0.139872317
0,0.125571771
0,0.109088559
0,0.096128519
0,0.094818579
0.00024747,0.079666571
0.027550738,0.06527697
0.145695182,0.051942621
0.296199204,0.037497241
0.441583602,0.030835339
0.559128057,0.034236553
0.629428336,0.0479337
0.674841668,0.059917472
0.681584169,0.066528545
0.645736995,0.077100176
0.578444002,0.091089608
0.479074326,0.104707391
0.346576173,0.127844449
0.196195399,0.155628617
0.059155283,0.182511715
0.00245515,0.212299839
0,0.229667281
0,0.238199994
0,0.236788994
0,0.231204712
0,0.221647271
0,0.212640766
0,0.208656705
0,0.23353557
0.000299845,0.232034442
0.028757268,0.230498684
0.14297846,0.209423547
0.287111333,0.17519281
0.430374847,0.148536593
0.546260696,0.161080907
0.612481735,0.171418475
0.652447916,0.166693925
0.662379436,0.146359376
0.624648248,0.126837443
0.555331323,0.122448671
0.457302957,0.135798557
0.326853744,0.154252332
0.181834696,0.185947886
0.054325651,0.237287781
0.002552437,0.30015276
0,0.344427503
0,0.383118545
0,0.406047107
0,0.417402601
0,0.431267266
0,0.439311526
0,0.441648117
0,0.445750106
0.000359836,0.435785743
0.025445759,0.42720928
0.120356597,0.416337972
0.251064726,0.400797123
0.38550063,0.383049985
0.489752199,0.374470415
0.563436208,0.362892121
0.607404316,0.351989278
0.615270384,0.337589887
0.585278547,0.325061227
0.514867558,0.325277353
0.420912187,0.332979611
0.306755059,0.360917574
0.170206136,0.397981268
0.056290773,0.429636717
0.002741764,0.472280979
0,0.49397351
0,0.495637552
0,0.494153471
0,0.493016648
0,0.485891244
0,0.477089679
0,0.468856419
0,0.459061348
0.000394964,0.451192218
0.029979092,0.439577334
0.14052119,0.405022653
0.278591638,0.39217743
0.411157093,0.38190763
0.52023678,0.365989382
0.588501986,0.345119483
0.626736988,0.318935734
0.637517572,0.298014139
0.592548468,0.285201216
0.51907726,0.281476339
0.419531536,0.263918979
0.296114578,0.270610727
0.165561959,0.283325842
0.053434475,0.308082161
0.002932189,0.350836394
0,0.380838525
0,0.385005368
0,0.373241688
0,0.353782041
0,0.336705138
0,0.320512935
0,0.311717084
0,0.309458463
0.000509749,0.30521503
0.0302884,0.29927882
0.139009715,0.273601044
0.283793122,0.235159803
0.426513701,0.24763308
0.542659146,0.240052857
0.615694738,0.219977933
0.654794102,0.203148787
0.657180805,0.193193974
0.612843692,0.189842446
0.547541356,0.18911806
0.444509123,0.197392698
0.311898458,0.202910217
0.172138745,0.220655233
0.052238636,0.245913083
0.002427088,0.294089202
0,0.336231483
0,0.358560962
0,0.364381421
0,0.360402056
0,0.352696497
0,0.343316845
0,0.335206161
0,0.344287258
0.00060749,0.332293842
0.027805727,0.319774566
0.113263462,0.288110924
0.221666961,0.257208258
0.334764108,0.263874557
0.426167049,0.263444525
0.487131459,0.259929799
0.533770955,0.249329237
0.529080406,0.234127188
0.501645713,0.216016279
0.437580239,0.209705009
0.352123522,0.255907147
0.248432688,0.288046094
0.140848293,0.312490311
0.046648602,0.329289616
0.003092894,0.3574669
0,0.378872898
0,0.380310628
0,0.37946663
0,0.375690368
0,0.363390762
0,0.340885439
0,0.321035924
0,0.317684761
0.000686658,0.305693404
0.027601615,0.286938235
0.116791455,0.256974808
0.233043457,0.249028773
0.342294481,0.248349758
0.437622097,0.236570086
0.498782182,0.221870373
0.532546895,0.219696104
0.545288063,0.22832913
0.519045673,0.241041938
0.448948059,0.255831333
0.36356236,0.270393977
0.25765915,0.296999103
0.147151821,0.313686658
0.050865594,0.327376722
0.00323386,0.352672546
0,0.373553195
0,0.38262669
0,0.378785498
0,0.369279411
0,0.358794946
0,0.35673627
0,0.366393426
0,0.37018011
0.000611437,0.361575578
0.026100126,0.34537621
0.109078752,0.326183116
0.211979607,0.318351318
0.321400113,0.32476678
0.416533518,0.330719508
0.486664557,0.333206145
0.524148838,0.339779887
0.549993053,0.353568924
0.527150762,0.369565058
0.471172858,0.379602473
0.382009274,0.383659501
0.260909633,0.399295382
0.149832178,0.41176842
0.049258317,0.417373034
0.002993388,0.428662633
0,0.443706293
0,0.460294478
0,0.465891265
0,0.462111516
0,0.453174202
0,0.449703088
0,0.444968405
0,0.402680832
0.000967888,0.388307551
0.036403144,0.371193695
0.144622501,0.349407977
0.277545185,0.35006454
0.413823205,0.351370436
0.528095283,0.331079309
0.610122737,0.292458172
0.65987548,0.244689984
0.678614159,0.210181308
0.63216266,0.189829502
0.565441932,0.178969611
0.464742302,0.179450344
0.336780277,0.175215272
0.193016313,0.170577266
0.064311283,0.172686297
0.004008281,0.192269021
0,0.20643471
0,0.202441034
0,0.184910609
0,0.168783624
0,0.157564225
0,0.152978486
0,0.153945018
0,0.153187214
0.001158448,0.1572858
0.04249894,0.160485788
0.169154813,0.137045005
0.319357493,0.092247821
0.465068861,0.104813284
0.584599987,0.118148169
0.65966488,0.102260519
0.706027936,0.088089606
0.706796187,0.08157695
0.667349073,0.079228771
0.59525137,0.07803154
0.489780159,0.082756697
0.350363815,0.078445751
0.204273197,0.070248982
0.068853008,0.067648588
0.004615004,0.079499082
0,0.092970388
0,0.101759201
0,0.110527479
0,0.116790473
0,0.116295754
0,0.112941725
0,0.104968993
0,0.094471144
0.001257979,0.0918204
0.041982514,0.089566816
0.167565589,0.079311742
0.317744228,0.049204203
0.462763102,0.046882486
0.57921358,0.051064464
0.65043809,0.048230446
0.693653849,0.054176104
0.695379339,0.06668944
0.651009319,0.07810938
0.587271312,0.088976113
0.484349295,0.103842963
0.353675338,0.119342396
0.205679079,0.134548551
0.070980707,0.164690963
0.004832951,0.210418808
0,0.261012246
0,0.304603557
0,0.33872672
0,0.368145389
0,0.394095345
0,0.415413952
0,0.427368973
0,0.447703452
0.001467407,0.460045534
0.044507829,0.459133147
0.167780589,0.42648122
0.312366485,0.412238629
0.450554673,0.439972034
0.558622619,0.445610269
0.635357526,0.420102039
0.677665626,0.386834532
0.669236456,0.355479508
0.631564305,0.32848075
0.55900215,0.311159586
0.461839943,0.334615045
0.333253852,0.354567147
0.191317415,0.375997136
0.064260431,0.39702706
0.004301857,0.422891029
0,0.44339281
0,0.451306454
0,0.451539493
0,0.444266904
0,0.431457554
0.00E+00,0.422717772
0,0.411529827
0,0.391067332
0.00165077,0.373530321
0.044931777,0.356092328
0.159413314,0.298387089
0.290131725,0.244162127
0.424017293,0.2382866
0.534487908,0.228820911
0.601229531,0.21155411
0.644973768,0.188195828
0.647552647,0.155232713
0.608054691,0.127388655
0.541978679,0.10320271
0.442002433,0.09078006
0.320839387,0.07689715
0.186974171,0.076051169
0.067029643,0.090990427
0.005573872,0.115626935
0,0.135591001
0,0.150481909
0,0.158426143
0,0.162902798
0,0.162421289
0.00E+00,0.159726881
0,0.156074996
0,0.150366007
0.001730059,0.155196455
0.039725485,0.153457719
0.153275275,0.13538578
0.290425841,0.092548841
0.424913778,0.087464155
0.536461374,0.092498747
0.606889213,0.092152255
0.653658194,0.091836212
0.649493434,0.091020506
0.611367498,0.092864315
0.550750903,0.096808321
0.453096219,0.107684895
0.330678803,0.127961539
0.195251032,0.13961876
0.070707884,0.152049294
0.005707751,0.169564088
2.87055E-09,0.182651867
0,0.191461349
0,0.194942888
0,0.196556689
0,0.194604387
0.00E+00,0.192107319
0,0.186020874
0,0.16522965
0.001591333,0.156380428
0.040758282,0.148915673
0.157727824,0.129582794
0.29646995,0.119508206
0.435069238,0.121392055
0.54286353,0.129079901
0.611065105,0.126293504
0.650029703,0.129948616
0.658522258,0.130509397
0.61728494,0.124461669
0.539271448,0.119085692
0.44010723,0.105267839
0.318341114,0.119364549
0.184386416,0.142349677
0.067123987,0.161585113
0.005678188,0.158960941
1.15405E-08,0.145577739
0,0.135889239
0,0.133806321
0,0.140021046
0,0.147682013
0.00E+00,0.149883838
0,0.153995305
0,0.167076624
0.001864268,0.178747476
0.043553849,0.170791956
0.166597601,0.141659697
0.30920925,0.119402213
0.445852913,0.12577316
0.557748152,0.14039579
0.627194187,0.157372421
0.669005271,0.179936707
0.668565346,0.203459284
0.632441335,0.223250748
0.565748977,0.243561001
0.470221034,0.284477044
0.339874172,0.305625953
0.202087272,0.332912132
0.075269805,0.345742782
0.00646379,0.380140332
8.80986E-09,0.413323028
0,0.438137492
0,0.449840244
0,0.453770124
0,0.447088598
0.00E+00,0.43821954
0,0.426539089
0,0.418601827
0.002219435,0.406849554
0.04821723,0.393054101
0.165399406,0.351541557
0.294835215,0.328051956
0.42193724,0.372889601
0.524727762,0.395452389
0.595642805,0.399519821
0.638365869,0.38998609
0.640137314,0.379098616
0.608199122,0.371603219
0.54145907,0.366489068
0.446992746,0.42702874
0.325583658,0.443531001
0.189698163,0.449999597
0.066735142,0.44337037
0.005646694,0.442574253
7.81309E-08,0.442675007
0,0.43049767
0,0.414212476
0,0.400189808
0,0.394296779
0.00E+00,0.394999254
0,0.391397351
0,0.377992992
0.002417708,0.372106049
0.048418781,0.355374331
0.161736066,0.32709761
0.294042476,0.299489986
0.426684527,0.311769529
0.532766002,0.319107375
0.603210235,0.308351934
0.647333015,0.282273752
0.659538597,0.256865383
0.619604247,0.244743356
0.550420501,0.245723817
0.450467325,0.278695713
0.326399464,0.293964691
0.189654924,0.312387742
0.06956393,0.32556596
0.006537993,0.351420594
1.29229E-07,0.383463464
0,0.404575954
0,0.415779644
0,0.419957367
0,0.420162885
0.00E+00,0.42376842
0,0.414828488
0,0.392975658
0.002512992,0.387379877
0.042333184,0.37486056
0.147368913,0.33606573
0.284183192,0.315051342
0.416278795,0.32052243
0.532516864,0.308321306
0.603823429,0.273253422
0.641501486,0.233968831
0.641881442,0.200804109
0.601087735,0.178341474
0.532821375,0.170082245
0.439577935,0.153584548
0.31467002,0.161821363
0.187282026,0.189840927
0.070043541,0.223536181
0.007037253,0.268870003
3.13368E-07,0.30320752
0,0.327043761
0,0.343172231
0,0.352939898
0,0.35574099
0.00E+00,0.359380123
0,0.356606404
0,0.334063214
0.002563301,0.322757263
0.044328217,0.307707742
0.150232703,0.269443562
0.272827541,0.247138289
0.393780571,0.252460423
0.504710591,0.244803954
0.579656325,0.239780393
0.622067308,0.237368413
0.628784113,0.235231654
0.584613497,0.234050187
0.516485492,0.234349681
0.425841685,0.255550729
0.304123401,0.28144408
0.177412692,0.315235164
0.068770404,0.324858065
0.007012686,0.333151849
6.88401E-07,0.342983441
0,0.361829219
0,0.375572067
0,0.37774277
0,0.372835692
0.00E+00,0.373218451
0,0.376174964
0,0.36315049
0.002948255,0.361825162
0.049191556,0.354333866
0.158048128,0.308703416
0.282349762,0.300571467
0.403559474,0.312904189
0.504568874,0.313573904
0.565513924,0.307413489
0.593367611,0.298198568
0.597336833,0.279921399
0.549561233,0.261972211
0.478712522,0.254206342
0.388600571,0.239457639
0.277045857,0.255126521
0.157284521,0.282410719
0.05992444,0.327486242
0.006719564,0.387530216
1.01856E-06,0.428116232
0,0.442831727
0,0.442587726
0,0.436591031
0,0.428704844
0.00E+00,0.422512755
0,0.410135111
0,0.399305993
0.003018161,0.378920906
0.044005473,0.354376528
0.13875908,0.320258257
0.260273062,0.31555035
0.383847705,0.323521616
0.486558251,0.321200052
0.561172657,0.292714101
0.596329482,0.257603376
0.604373294,0.226134302
0.563534563,0.209806474
0.490490646,0.210738455
0.407642778,0.185093855
0.293231223,0.206397167
0.17653387,0.2420245
0.068998718,0.282441217
0.007976659,0.325709142
1.73339E-06,0.361436702
0,0.374429508
0,0.361682231
0,0.335629427
0,0.313029366
0.00E+00,0.293988893
0,0.278965462
0,0.282640438
0.003076483,0.26913095
0.045824155,0.23886646
0.15282708,0.206370497
0.285289355,0.175034086
0.414096094,0.162078552
0.519038074,0.148050502
0.585928678,0.152027058
0.622350077,0.164646813
0.61230656,0.1778355
0.574183935,0.192821058
0.512676335,0.211443445
0.430057812,0.196831584
0.310447387,0.212706015
0.191222293,0.223842511
0.078403435,0.226783202
0.009182624,0.225336647
2.28817E-06,0.240319705
0,0.276146932
0,0.308891314
0,0.330510616
0,0.339716539
0.00E+00,0.340089823
0,0.333386036
0,0.299561064
0.002663963,0.276113651
0.045647132,0.247195763
0.151148456,0.232787469
0.275740405,0.229745217
0.396056462,0.242221554
0.504201446,0.241741127
0.577635598,0.243746273
0.623628598,0.253656976
0.630197551,0.263046048
0.591978765,0.268493823
0.533602926,0.269258349
0.441799115,0.251107038
0.327850437,0.254753146
0.201841498,0.256073903
0.081747553,0.2488925
0.00993431,0.25696953
3.27877E-06,0.268482981
0,0.26953681
0,0.265565372
0,0.258312448
0,0.246485602
0.00E+00,0.232761631
0,0.222133396
0,0.22742762
0.003593308,0.215613915
0.052317535,0.192580818
0.173600055,0.153828196
0.313941419,0.15757476
0.449898786,0.173384526
0.558940219,0.16443316
0.62625918,0.146068501
0.664847926,0.146497388
0.668372914,0.15731987
0.621811444,0.166757947
0.555068156,0.171283339
0.461392221,0.151442706
0.336348017,0.1659169
0.202999752,0.164267954
0.083703722,0.147448852
0.010271926,0.13763976
4.36236E-06,0.138642085
0,0.141357971
0,0.14126814
0,0.134719233
0,0.127440504
0.00E+00,0.121758518
0,0.116972117
0,0.112936777
0.003513518,0.114260831
0.050126745,0.106807001
0.165168402,0.082857123
0.299778954,0.05964935
0.430302674,0.051371198
0.539602539,0.047115532
0.598828171,0.055549372
0.642559417,0.064479494
0.635539732,0.078173755
0.595341085,0.088534515
0.528334614,0.099827427
0.442122777,0.11227648
0.323871969,0.136020989
0.201740233,0.141986995
0.08331525,0.15808397
0.011280508,0.192621013
5.79911E-06,0.238446516
0,0.274706619
0,0.293546883
0,0.300310608
0,0.296099776
0.00E+00,0.293173782
0,0.29638866
0,0.31858877
0.003360438,0.313304875
0.049780864,0.303410776
0.16739698,0.275422695
0.301528925,0.26907311
0.436334496,0.263022217
0.547544642,0.254672884
0.62070479,0.23923926
0.660863447,0.218730259
0.652610487,0.195795242
0.61792825,0.175048415
0.554006836,0.16104341
0.461482036,0.168074755
0.342845896,0.182336763
0.211264543,0.211385091
0.089267533,0.245290056
0.011825022,0.27184136
7.30183E-06,0.302863619
0,0.327428835
0,0.339620286
0,0.332384085
0,0.309089516
0.00E+00,0.277224457
0,0.244122611
0,0.241833095
0.004289245,0.224840633
0.058869521,0.205132258
0.189021481,0.164214425
0.333816978,0.134954246
0.474662656,0.153225765
0.588739998,0.168527709
0.655836122,0.156187579
0.695182326,0.131005234
0.687302539,0.103815126
0.644045432,0.084235647
0.580504986,0.073369226
0.488227438,0.069962231
0.36669673,0.06739741
0.230060431,0.075885523
0.096695646,0.092124659
0.012882314,0.125969077
9.17088E-06,0.1695922
0,0.208292597
0,0.240381603
0,0.256457235
0,0.262323046
0.00E+00,0.25919523
0,0.248585902
0,0.242769363
0.004426097,0.236034412
0.060627282,0.22698216
0.192478972,0.190507898
0.334611799,0.142937658
0.472223024,0.154789235
0.583231499,0.178530156
0.649232469,0.187313163
0.687727753,0.201738126
0.689311823,0.227967901
0.652567799,0.253520252
0.589205377,0.276678422
0.494267094,0.339368985
0.368462086,0.349990915
0.227125661,0.343750817
0.09538909,0.321330555
0.012848078,0.314465313
1.01917E-05,0.344941905
0,0.390284666
0,0.418995649
0,0.432914547
0,0.43142984
0.00E+00,0.43500402
0,0.436335958
0,0.432666543
0.004474787,0.426279695
0.058297421,0.407922021
0.184110334,0.386420953
0.321848938,0.363917986
0.451608593,0.361693822
0.554691734,0.374009872
0.61811249,0.37242695
0.654731652,0.393120269
0.648388141,0.422428097
0.598163564,0.453527866
0.53389955,0.473506917
0.446664899,0.419633197
0.335241295,0.431510776
0.209538179,0.414715791
0.090376101,0.390225699
0.013142459,0.38511913
1.19508E-05,0.397466175
0,0.408558811
0,0.420280391
0,0.431468581
0,0.44200292
0.00E+00,0.448482332
0,0.449306252
0,0.420948535
0.005116669,0.410707339
0.065220988,0.379781668
0.20120194,0.332704787
0.351601107,0.335843567
0.493016363,0.328314376
0.604755698,0.303264235
0.67341101,0.273009324
0.713083956,0.250983972
0.718654653,0.240806236
0.678695618,0.230807017
0.604223288,0.223260758
0.508422276,0.247229793
0.38281342,0.24373672
0.238479895,0.244144213
0.100580904,0.252822456
0.013658174,0.273738942
1.20918E-05,0.301096871
0,0.313499933
0,0.317945686
0,0.307069711
0,0.292536028
0.00E+00,0.282435739
0,0.280025408
0,0.302715891
0.005302288,0.314633759
0.065208138,0.3140865
0.193576883,0.273929558
0.330441422,0.226306801
0.461752716,0.237489294
0.569216865,0.243397353
0.631934281,0.223409818
0.674402347,0.197403643
0.665000602,0.184207407
0.63593524,0.17952711
0.561224528,0.18271383
0.471535409,0.246827484
0.345199748,0.287502966
0.213081873,0.315837482
0.086718704,0.335559433
0.012175651,0.343283281
1.47942E-05,0.342713488
0,0.331804643
0,0.319014003
0,0.312512
0,0.309620636
0.00E+00,0.30418093
0,0.298065042
0,0.299406951
0.004934548,0.309670084
0.055348255,0.303283044
0.160892419,0.272336238
0.284483265,0.256915615
0.403450229,0.282110864
0.511669158,0.301200099
0.583830869,0.310790097
0.634494346,0.315549895
0.636583139,0.318953661
0.586162285,0.320981733
0.532745406,0.32122327
0.445433337,0.33197518
0.329529754,0.332466106
0.203968333,0.320846718
0.086635293,0.285652745
0.012822948,0.264732179
2.12015E-05,0.261054191
0,0.258795998
0,0.250318909
0,0.234285739
0,0.21569407
0.00E+00,0.203128722
0,0.191286296
0,0.175487339
0.005442086,0.167129625
0.063006018,0.152784563
0.184456325,0.117574941
0.320034421,0.084092119
0.451071058,0.084316182
0.559082785,0.08880303
0.622699786,0.089864688
0.668023247,0.099116947
0.674491267,0.115092305
0.635810213,0.130656207
0.566458415,0.141777029
0.477667486,0.163965291
0.356903974,0.173399856
0.221425317,0.173991052
0.095169581,0.164550111
0.013987268,0.156270252
2.6248E-05,0.155826216
0,0.155570984
0,0.152141855
0,0.14944066
0,0.148890134
0.00E+00,0.145899775
0,0.141167614
0,0.13278883
0.005538536,0.124828561
0.064415881,0.112162472
0.189441014,0.091668008
0.322249961,0.073956672
0.450223927,0.082952536
0.561123037,0.102983869
0.62480368,0.12100501
0.668727245,0.13058636
0.669622898,0.138841706
0.632795462,0.147490193
0.569030305,0.15581783
0.47903859,0.18192313
0.355890958,0.183539604
0.223402532,0.178497494
0.096450172,0.168028061
0.014931313,0.156627411
2.89513E-05,0.152509059
0,0.158418148
0,0.164918168
0,0.166559556
0,0.16599972
0.00E+00,0.161283923
0,0.152737854
0,0.141527123
0.005546485,0.130589244
0.063252069,0.11804178
0.186980058,0.096363874
0.321578518,0.091933325
0.453199633,0.10373401
0.562025061,0.122085556
0.626376126,0.144701788
0.660206938,0.179251746
0.64994635,0.204840678
0.608069715,0.2258541
0.548268426,0.242794626
0.45297156,0.248880576
0.341019919,0.253648319
0.213049488,0.247457469
0.094566672,0.232633898
0.014927449,0.232184825
3.55849E-05,0.240069528
0,0.242947004
0,0.239924332
0,0.233337453
0,0.225036809
0.00E+00,0.216838659
0,0.216642825
0,0.221940713
0.005337356,0.214793468
0.05710892,0.20234236
0.170037007,0.162934435
0.290975099,0.135766357
0.414239964,0.134665833
0.52496843,0.132746903
0.584937975,0.136796844
0.624096694,0.149756577
0.615626921,0.165495887
0.582329686,0.184649205
0.512360749,0.204855921
0.426638582,0.224095695
0.316583829,0.233982147
0.199484935,0.235650193
0.086799573,0.233168968
0.014288682,0.238405636
3.43094E-05,0.256428011
0,0.265584882
0,0.274008826
0,0.270721921
0,0.254197637
0.00E+00,0.234882998
0,0.220546015
0,0.217593675
0.005043463,0.219850045
0.055890334,0.227163222
0.170656168,0.202723485
0.303311358,0.1664072
0.437115143,0.170651693
0.542537614,0.177540583
0.608763482,0.190842978
0.635076384,0.2228852
0.628352847,0.278528866
0.591970619,0.320065745
0.530925878,0.362792118
0.430822749,0.404027783
0.328979155,0.423269041
0.20399572,0.428534497
0.089982351,0.428499072
0.015231208,0.438466251
4.84567E-05,0.450506373
0,0.475592916
0,0.501453145
0,0.524039197
0,0.547194947
0.00E+00,0.560905102
0,0.562920162
0,0.529193849
0.00549582,0.52490736
0.059227054,0.522806958
0.176257357,0.522092381
0.308158684,0.536164858
0.435586242,0.548219368
0.548900946,0.551623666
0.616879062,0.557002358
0.647622913,0.573087626
0.654934332,0.587776432
0.619612037,0.597567551
0.539197502,0.613100539
0.449498966,0.649581469
0.339833227,0.658229381
0.214627152,0.643183324
0.096736203,0.620322771
1.65E-02,0.597802712
5.27633E-05,0.589320794
0,0.579540732
0,0.569421931
0,0.551121372
0,0.526113979
0.00E+00,0.498639318
0,0.46633966
0,0.424746676
0.00598351,0.395995731
0.063433721,0.343077683
0.186858037,0.308820454
0.331615176,0.317190671
0.474501347,0.296358149
0.589660459,0.272952334
0.662935902,0.253874642
0.705133683,0.235515324
0.706228799,0.225529815
0.670745047,0.217082209
0.611261892,0.21210782
0.517718102,0.237245102
0.394230428,0.235464743
0.251197724,0.229539467
0.112711902,0.218472466
1.86E-02,0.215177352
6.03954E-05,0.221748495
0,0.229784253
0,0.230838349
0,0.233710721
0,0.234566942
0.00E+00,0.238299803
0,0.241905992
0,0.251785276
0.006339039,0.245871338
0.067793652,0.227644207
0.19819784,0.177771443
0.341680185,0.161649949
0.476697301,0.170839284
0.586854634,0.160284057
0.654846513,0.135545649
0.69728213,0.113230799
0.706527891,0.107278605
0.672168045,0.115416867
0.607899957,0.13093097
0.514088533,0.18087795
0.387521736,0.213878293
0.244636393,0.243219366
0.109959003,0.280133692
1.82E-02,0.309130923
5.11843E-05,0.342411081
0,0.360738258
0,0.362221388
0,0.365368847
0,0.361274055
0.00E+00,0.358416257
0,0.345334823
0,0.344026673
0.006444248,0.319852803
0.06559094,0.29602911
0.185052022,0.242054653
0.314317217,0.241856857
0.439807311,0.23620891
0.546153463,0.212658876
0.608904272,0.18691409
0.647434759,0.166381794
0.659536796,0.153063928
0.624999186,0.145317455
0.563151687,0.1402321
0.469817509,0.163314027
0.353297314,0.168009191
0.221826501,0.166576689
0.098782709,0.167796948
1.73E-02,0.183007141
6.87163E-05,0.203053038
0,0.213657046
0,0.213779032
0,0.215117658
0,0.211700709
0.00E+00,0.202928506
0,0.1893187
0,0.169090552
0.005024781,0.153498496
0.053127491,0.138749992
0.162429599,0.116988207
0.295185282,0.109946429
0.422162965,0.127347511
0.526196343,0.121947407
0.598194728,0.115242461
0.643907141,0.125974783
0.656066269,0.143145158
0.622272206,0.160387645
0.555353356,0.178278311
0.476332876,0.203783435
0.352279108,0.21667313
0.221512664,0.231106266
0.099264838,0.23525411
1.79E-02,0.238864315
7.25392E-05,0.23609376
0,0.240821534
0,0.245308996
0,0.252715611
0,0.259568395
0.00E+00,0.267500326
0,0.268500926
0,0.281793547
0.006179336,0.271722313
0.063290363,0.254598289
0.179836762,0.217673004
0.306983885,0.22258646
0.429045515,0.226800641
0.528571244,0.198161971
0.596376029,0.156201568
0.630644054,0.133742695
0.633989396,0.130448357
0.599387688,0.139754507
0.540901667,0.152509055
0.448931097,0.182596421
0.329134558,0.208989456
0.20918946,0.246627542
0.096498502,0.274129915
1.85E-02,0.300669883
9.23578E-05,0.340369654
0,0.367085485
0,0.384484623
0,0.389348511
0,0.384454647
0.00E+00,0.372262402
0,0.351232331
0,0.336524674
0.005427385,0.312301529
0.05446217,0.286073616
0.161212081,0.252002004
0.288321595,0.262101519
0.413690523,0.254242591
0.524277769,0.206976951
0.596783825,0.143037885
0.640917713,0.098104297
0.650672551,0.077487766
0.613015424,0.064825179
0.554345893,0.060108316
0.469974081,0.069018744
0.35794252,0.086661745
0.227902883,0.114235466
0.105225662,0.155551466
1.88E-02,0.20893668
9.38404E-05,0.249801509
0,0.266392002
0,0.264201788
0,0.253052463
0,0.227822627
0.00E+00,0.205583101
0,0.187119172
0,0.1894654
0.006460623,0.163215303
0.064052239,0.135462083
0.177573236,0.095328706
0.299124657,0.079064821
0.424929922,0.073642322
0.532792453,0.06719459
0.598038951,0.067534045
0.644200356,0.076757094
0.640984586,0.084432842
0.604647762,0.083217149
0.543242999,0.075529443
0.458525524,0.074421589
0.339556151,0.075541161
0.210179736,0.087244516
0.095581957,0.118739292
1.73E-02,0.160881365
9.38357E-05,0.189857235
0,0.201552533
0,0.201645821
0,0.193809771
0,0.18221739
0.00E+00,0.174292359
0,0.163903273
0,0.137037156
0.005689908,0.128773447
0.054569026,0.114032194
0.152889477,0.089407258
